Timestamp,Accel_X_g,Accel_Y_g,Accel_Z_g,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps
2025-08-10 18:48:21.790311,-0.884765625,0.008544921875,0.052734375,-91.09160614013672,150.6335906982422,-14.503816604614258
2025-08-10 18:48:21.890278,-1.009033203125,-0.036865234375,-0.0830078125,-12.740458488464355,-173.4580078125,-83.43511199951172
2025-08-10 18:48:21.994061,-0.361572265625,-0.249267578125,0.716552734375,43.13740539550781,-250.1374053955078,-218.9007568359375
2025-08-10 18:48:22.100312,0.729736328125,-0.037841796875,0.912109375,134.05343627929688,-250.1374053955078,-68.65648651123047
2025-08-10 18:48:22.200453,0.571533203125,-0.129638671875,0.80615234375,16.572519302368164,135.74046325683594,-0.8244274854660034
2025-08-10 18:48:22.300454,0.049560546875,-0.079345703125,1.300537109375,-48.732826232910156,250.12977600097656,-43.74809265136719
2025-08-10 18:48:22.400312,-0.199951171875,-0.154541015625,1.327880859375,-12.458015441894531,250.12977600097656,14.114503860473633
2025-08-10 18:48:22.500311,-0.609375,0.00439453125,-0.2353515625,-51.35114669799805,5.503816604614258,-55.33587646484375
2025-08-10 18:48:22.600353,-0.55322265625,-0.082763671875,0.289794921875,14.923664093017578,-250.1374053955078,-25.908397674560547
2025-08-10 18:48:22.700364,0.7607421875,0.09814453125,1.25732421875,82.33587646484375,-250.1374053955078,77.48091888427734
2025-08-10 18:48:22.799711,0.20947265625,-0.0869140625,1.16748046875,47.7557258605957,-11.274808883666992,4.992366313934326
2025-08-10 18:48:22.900388,0.193115234375,0.07568359375,1.23681640625,-31.671754837036133,250.12977600097656,-109.73282623291016
2025-08-10 18:48:23.004442,-0.2236328125,0.032470703125,1.3759765625,-46.86259460449219,250.12977600097656,-50.96183395385742
2025-08-10 18:48:23.110411,-0.547119140625,-0.00146484375,0.174560546875,-71.6717529296875,206.16793823242188,-53.5572509765625
2025-08-10 18:48:23.209734,-0.704345703125,-0.170166015625,0.101318359375,21.39694595336914,-205.93130493164062,-9.412213325500488
2025-08-10 18:48:23.309739,0.473876953125,-0.06103515625,0.9794921875,46.70228958129883,-250.1374053955078,-4.923664093017578
2025-08-10 18:48:23.409755,-0.236328125,-0.050048828125,1.474609375,72.76335906982422,-92.90076446533203,43.8015251159668
2025-08-10 18:48:23.510300,0.1142578125,0.03662109375,1.111083984375,-5.656488418579102,186.04580688476562,-39.488548278808594
2025-08-10 18:48:23.609520,-0.315185546875,0.008056640625,1.357177734375,-13.885496139526367,250.12977600097656,-9.534351348876953
2025-08-10 18:48:23.709642,-0.406494140625,-0.063720703125,0.369384765625,-46.229007720947266,250.12977600097656,-1.2748091220855713
2025-08-10 18:48:23.809744,-0.96435546875,-0.090087890625,0.11572265625,-20.97709846496582,-0.3129771053791046,-5.14503812789917
2025-08-10 18:48:23.910397,-0.2958984375,-0.124267578125,0.4990234375,-5.152671813964844,-250.1374053955078,-105.23664093017578
2025-08-10 18:48:24.014448,0.279541015625,0.08056640625,1.29833984375,97.1832046508789,-250.1374053955078,-20.51908302307129
2025-08-10 18:48:24.120507,0.256591796875,-0.044677734375,1.04150390625,7.366412162780762,128.05343627929688,-41.114501953125
2025-08-10 18:48:24.220776,-0.191650390625,0.089111328125,1.33056640625,-0.9007633328437805,250.12977600097656,-24.137405395507812
2025-08-10 18:48:24.320317,-0.486572265625,0.006591796875,0.546630859375,-11.259541511535645,250.12977600097656,-11.38167953491211
2025-08-10 18:48:24.420341,-0.800537109375,-0.085205078125,0.21484375,-8.068702697753906,-24.053434371948242,-10.206107139587402
2025-08-10 18:48:24.520324,-0.30615234375,-0.050048828125,0.44921875,-40.5572509765625,-250.1374053955078,-51.167938232421875
2025-08-10 18:48:24.620330,-0.028564453125,0.032470703125,1.756103515625,91.4427490234375,-250.1374053955078,49.770992279052734
2025-08-10 18:48:24.720294,0.3505859375,-0.069091796875,0.950439453125,27.58015251159668,136.14503479003906,-0.1221374049782753
2025-08-10 18:48:24.820614,-0.542236328125,0.068359375,1.392333984375,-4.969465732574463,250.12977600097656,-47.79389190673828
2025-08-10 18:48:24.920554,-0.27587890625,-0.095458984375,0.991943359375,-5.832061290740967,250.12977600097656,-58.374046325683594
2025-08-10 18:48:25.024690,-0.6376953125,-0.0859375,0.31591796875,-11.496183395385742,-61.39694595336914,-18.64122200012207
2025-08-10 18:48:25.130513,-0.206298828125,-0.1298828125,0.419921875,-10.251908302307129,-250.1374053955078,1.4732824563980103
2025-08-10 18:48:25.230324,0.200439453125,-0.050048828125,1.715576171875,129.3511505126953,-250.1374053955078,114.12976837158203
2025-08-10 18:48:25.330543,-0.02734375,0.06640625,1.01953125,25.068702697753906,115.91603088378906,-12.22137451171875
2025-08-10 18:48:25.429669,-0.476318359375,0.094970703125,1.28369140625,-17.229007720947266,204.04580688476562,-33.16030502319336
2025-08-10 18:48:25.530714,-0.1689453125,0.021728515625,1.10107421875,-2.8091602325439453,250.12977600097656,-45.74809265136719
2025-08-10 18:48:25.630566,-0.751708984375,-0.036376953125,0.326416015625,-20.648855209350586,-4.244274616241455,-12.847328186035156
2025-08-10 18:48:25.730560,-0.4921875,-0.1005859375,0.398681640625,-19.969465255737305,-211.87786865234375,-3.7633588314056396
2025-08-10 18:48:25.830661,0.047607421875,-0.03759765625,1.7021484375,52.96183395385742,-250.1374053955078,74.91603088378906
2025-08-10 18:48:25.930685,-0.029052734375,-0.0654296875,1.038330078125,67.16030883789062,250.12977600097656,11.847328186035156
2025-08-10 18:48:26.034181,-0.944091796875,0.10595703125,1.164794921875,37.564884185791016,250.12977600097656,-42.47328186035156
2025-08-10 18:48:26.140754,-0.324951171875,0.028076171875,0.50634765625,-38.09160232543945,195.10687255859375,-50.22137451171875
2025-08-10 18:48:26.240744,-0.778564453125,-0.130859375,0.333984375,-18.549617767333984,-46.97710037231445,8.67175579071045
2025-08-10 18:48:26.340583,-0.040283203125,-0.095458984375,1.199951171875,-2.755725145339966,-250.1374053955078,36.97710037231445
2025-08-10 18:48:26.439757,-0.847412109375,-0.0205078125,1.3232421875,41.95419692993164,-30.709922790527344,41.41221237182617
2025-08-10 18:48:26.540726,-0.4130859375,0.000244140625,1.15234375,54.32061004638672,250.12977600097656,-35.79389190673828
2025-08-10 18:48:26.640796,-0.493896484375,-0.00146484375,0.90283203125,3.244274854660034,250.12977600097656,-64.36640930175781
2025-08-10 18:48:26.740305,-0.445556640625,-0.116943359375,0.383056640625,-12.732824325561523,-8.816793441772461,-6.793893337249756
2025-08-10 18:48:26.840577,-0.294189453125,-0.072998046875,0.51708984375,-4.312977313995361,-235.22900390625,38.8015251159668
2025-08-10 18:48:26.940466,-0.60986328125,0.07080078125,1.531494140625,-20.152671813964844,-250.1374053955078,76.79389190673828
2025-08-10 18:48:27.044377,-0.060791015625,-0.047119140625,1.0400390625,26.908397674560547,116.9542007446289,-17.267175674438477
2025-08-10 18:48:27.150206,-0.60791015625,0.063232421875,1.19482421875,43.54198455810547,250.12977600097656,-73.33587646484375
2025-08-10 18:48:27.250176,-0.28564453125,-0.03759765625,0.449462890625,-15.206107139587402,40.32061004638672,-24.969465255737305
2025-08-10 18:48:27.350174,-0.051513671875,-0.041748046875,0.661865234375,-35.32061004638672,-250.1374053955078,46.167938232421875
